Taxa,unclassified,total,unclassified_percent,database,method,dataset,method_dataset,name
HsapMB273,8761000,21961000,39.89344748,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,BsP.BsP1x.p2.PB.F1.P2_RevioSPRQ_s3.SW.A11
HsapMB460,25845999,62998999,41.0260471,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,BsP.BsP1x.p3.PB.G1.P3_RevioSPRQ_s4.SW.A11
HsapMB460,25263999,62998998,40.10222353,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,BsP.BsP1x.p3.PB.G1.P3_RevioSPRQ_s4.SW.A11
HsapMB550,25620000,59752000,42.87722587,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,BsP.BsP1x.p3.PB.G1.P3_Vega.SW.A11
HsapMB550,25257000,59751999,42.26971553,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,BsP.BsP1x.p3.PB.G1.P3_Vega.SW.A11
HsapMB281,59034999,121862996,48.44374497,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,N.fp2.1.p2.PB.F1.P2_RevioSPRQ_s3.SW.A12
HsapMB281,28903999,121862990,23.71843904,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,N.fp2.1.p2.PB.F1.P2_RevioSPRQ_s3.SW.A12
HsapMB377,36261000,73903998,49.06500458,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,N.fp2.1.p2.PB.F4.P2_RevioSPRQ_s3.SW.A12
HsapMB377,17971999,73903997,24.31803384,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,N.fp2.1.p2.PB.F4.P2_RevioSPRQ_s3.SW.A12
HsapMB278,30461999,93505997,32.57758858,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,N.zymo.D6306.p2.PB.F1.P2_RevioSPRQ_s3.SW.F11
HsapMB278,24792999,93505999,26.51487526,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,N.zymo.D6306.p2.PB.F1.P2_RevioSPRQ_s3.SW.F11
HsapMB374,15625999,45264999,34.52115176,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,N.zymo.D6306.p2.PB.F4.P2_RevioSPRQ_s3.SW.F11
HsapMB374,12749000,45264999,28.16524971,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,N.zymo.D6306.p2.PB.F4.P2_RevioSPRQ_s3.SW.F11
HsapMB86,22025000,64643000,34.07174791,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,Z.zymo.D6306.p1.PB.E1.P1_RevioSPRQ_s1.SW.F11
HsapMB86,17700999,64642999,27.38270079,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,Z.zymo.D6306.p1.PB.E1.P1_RevioSPRQ_s1.SW.F11
HsapMB182,8433000,23027999,36.62063734,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,Z.zymo.D6306.p1.PB.E1.P1_RevioSPRQ_s2.SW.F11
HsapMB182,6809999,23027997,29.57269362,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,Z.zymo.D6306.p1.PB.E1.P1_RevioSPRQ_s2.SW.F11
HsapMB464,68131999,204542997,33.30937749,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,Z.zymo.D6306.p3.PB.G1.P3_RevioSPRQ_s4.SW.F11
HsapMB464,53407000,204543000,26.11040221,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,Z.zymo.D6306.p3.PB.G1.P3_RevioSPRQ_s4.SW.F11
HsapMB554,65586999,193490998,33.89666686,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,Z.zymo.D6306.p3.PB.G1.P3_Vega.SW.F11
HsapMB554,52416999,193490997,27.0901488,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,Z.zymo.D6306.p3.PB.G1.P3_Vega.SW.F11
HsapMB279,6597000,26354999,25.03130431,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,Z.zymo.log.D6311.p2.PB.F1.P2_RevioSPRQ_s3.SW.G11
HsapMB279,6136999,26354999,23.28590109,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,Z.zymo.log.D6311.p2.PB.F1.P2_RevioSPRQ_s3.SW.G11
C537,1631171999,10211714980,15.9735363,986 cMAG,ILMN,original,ILMN_original,
C538,1992515000,11300223970,17.63252662,986 cMAG,ILMN,original,ILMN_original,
C539,1650030000,10077115990,16.37403005,986 cMAG,ILMN,original,ILMN_original,
C540,1837279000,11038731987,16.64393159,986 cMAG,ILMN,original,ILMN_original,
C541,2276855999,9987832973,22.79629631,986 cMAG,ILMN,original,ILMN_original,
C542,1662772999,12772641987,13.01823852,986 cMAG,ILMN,original,ILMN_original,
C543,1282369999,11121002988,11.53106424,986 cMAG,ILMN,original,ILMN_original,
C544,1561558000,12724187984,12.27235877,986 cMAG,ILMN,original,ILMN_original,
C545,1280698000,11001206982,11.64143173,986 cMAG,ILMN,original,ILMN_original,
C546,1409412000,10390942985,13.56385077,986 cMAG,ILMN,original,ILMN_original,
C547,6167000,8960000,68.828125,986 cMAG,ILMN,original,ILMN_original,
C548,1725218000,10756724990,16.03850616,986 cMAG,ILMN,original,ILMN_original,
C549,1450836999,12807059978,11.32841574,986 cMAG,ILMN,original,ILMN_original,
C550,1881482999,11469849974,16.40372806,986 cMAG,ILMN,original,ILMN_original,
C551,655170000,4412949995,14.84653125,986 cMAG,ILMN,original,ILMN_original,
C552,1842274000,12663182985,14.5482696,986 cMAG,ILMN,original,ILMN_original,
C553,2165181000,10859472962,19.93817755,986 cMAG,ILMN,original,ILMN_original,
C554,1392130999,10337984990,13.46617354,986 cMAG,ILMN,original,ILMN_original,
C555,1145281999,10684266983,10.71933153,986 cMAG,ILMN,original,ILMN_original,
C556,1957580000,10677407974,18.33385036,986 cMAG,ILMN,original,ILMN_original,
C557,2560876999,12332839961,20.76469821,986 cMAG,ILMN,original,ILMN_original,
C558,1849022000,12198359983,15.15795568,986 cMAG,ILMN,original,ILMN_original,
C559,3453322999,12069975903,28.61085247,986 cMAG,ILMN,original,ILMN_original,
C560,1521186999,12439888990,12.22830043,986 cMAG,ILMN,original,ILMN_original,
C561,1580148000,11146677973,14.17595452,986 cMAG,ILMN,original,ILMN_original,
C562,1546077000,12337432985,12.53159391,986 cMAG,ILMN,original,ILMN_original,
C563,2323043999,11261866959,20.62752124,986 cMAG,ILMN,original,ILMN_original,
C564,2034730000,10540743982,19.30347614,986 cMAG,ILMN,original,ILMN_original,
C565,3185848999,11856124940,26.87091284,986 cMAG,ILMN,original,ILMN_original,
C566,1850375000,10203467978,18.13476559,986 cMAG,ILMN,original,ILMN_original,
C567,1697990999,10453858978,16.24271958,986 cMAG,ILMN,original,ILMN_original,
C568,1267536000,9945643993,12.74463475,986 cMAG,ILMN,original,ILMN_original,
C569,2157459000,11423619967,18.88594864,986 cMAG,ILMN,original,ILMN_original,
C570,479843000,2230121994,21.51644624,986 cMAG,ILMN,original,ILMN_original,
C571,183385999,1402096996,13.07940888,986 cMAG,ILMN,original,ILMN_original,
C572,1291661000,5941684980,21.73896806,986 cMAG,ILMN,original,ILMN_original,
C585,928304999,2368794992,39.1889126,986 cMAG,ILMN,original,ILMN_original,
C586,314161999,744561987,42.19420337,986 cMAG,ILMN,original,ILMN_original,
C587,328490000,1777010990,18.48553565,986 cMAG,ILMN,original,ILMN_original,
C588,2719995000,12452003954,21.84383341,986 cMAG,ILMN,original,ILMN_original,
C589,895300000,8813349992,10.15845281,986 cMAG,ILMN,original,ILMN_original,
C590,1567747000,12687115988,12.35700061,986 cMAG,ILMN,original,ILMN_original,
C591,1095323999,9097316993,12.04007731,986 cMAG,ILMN,original,ILMN_original,
C592,3049200999,14786153968,20.62200222,986 cMAG,ILMN,original,ILMN_original,
C593,2053043000,10507735961,19.5383954,986 cMAG,ILMN,original,ILMN_original,
C594,3251594999,11012623975,29.52606941,986 cMAG,ILMN,original,ILMN_original,
C595,2705611000,14910134969,18.14612011,986 cMAG,ILMN,original,ILMN_original,
C596,3200161999,10830817949,29.54681737,986 cMAG,ILMN,original,ILMN_original,
ONT.A1,2927162999,7285342983,40.17879468,986 cMAG,ONT,original,ONT_original,
ONT.A2,4101361999,10989591981,37.32042105,986 cMAG,ONT,original,ONT_original,
ONT.A3,1013716999,2693024989,37.64231684,986 cMAG,ONT,original,ONT_original,
ONT.A4,3185387999,7160504965,44.48552183,986 cMAG,ONT,original,ONT_original,
ONT.A5,1376619999,3150635957,43.69340088,986 cMAG,ONT,original,ONT_original,
ONT.A6,30196697999,75618471951,39.93296508,986 cMAG,ONT,original,ONT_original,
ONT.B1,19883158000,49308159935,40.32427498,986 cMAG,ONT,original,ONT_original,
ONT.B2,1610841000,3964087995,40.63585375,986 cMAG,ONT,original,ONT_original,
ONT.B3,1949679000,4596235984,42.41903607,986 cMAG,ONT,original,ONT_original,
ONT.B4,1458123999,3278061961,44.48128243,986 cMAG,ONT,original,ONT_original,
ONT.B5,344804999,776397970,44.41085787,986 cMAG,ONT,original,ONT_original,
ONT.B6,30842949000,76303311943,40.42150755,986 cMAG,ONT,original,ONT_original,
ONT.C1,4720917999,11958846980,39.47636429,986 cMAG,ONT,original,ONT_original,
ONT.C2,5421272000,14433203977,37.56111262,986 cMAG,ONT,original,ONT_original,
ONT.C3,1315183000,3374837985,38.97025593,986 cMAG,ONT,original,ONT_original,
ONT.C4,7351560999,16581895979,44.33486381,986 cMAG,ONT,original,ONT_original,
ONT.C5,504980000,988001987,51.11123324,986 cMAG,ONT,original,ONT_original,
ONT.C6,1000710999,1989320974,50.30414961,986 cMAG,ONT,original,ONT_original,
ONT.D1,2093219999,5645856990,37.07532803,986 cMAG,ONT,original,ONT_original,
ONT.D2,5885661000,16036264993,36.70219345,986 cMAG,ONT,original,ONT_original,
ONT.D3,1811360999,4649802987,38.95565047,986 cMAG,ONT,original,ONT_original,
ONT.D4,3332546000,8731017991,38.16904287,986 cMAG,ONT,original,ONT_original,
ONT.D5,32979391000,87990868939,37.48046973,986 cMAG,ONT,original,ONT_original,
ONT.E1,1677114999,3748092974,44.74582169,986 cMAG,ONT,original,ONT_original,
ONT.E2,2313730000,5378742951,43.01618466,986 cMAG,ONT,original,ONT_original,
ONT.E3,2853033000,6859469945,41.59261609,986 cMAG,ONT,original,ONT_original,
ONT.E4,18753767999,39343860900,47.6663133,986 cMAG,ONT,original,ONT_original,
ONT.E5,4640878000,12488047961,37.16255747,986 cMAG,ONT,original,ONT_original,
ONT.E6,15857477999,40340033956,39.30953062,986 cMAG,ONT,original,ONT_original,
ONT.F1,266151000,677080991,39.30859137,986 cMAG,ONT,original,ONT_original,
ONT.F2,10388424999,27101312980,38.33181443,986 cMAG,ONT,original,ONT_original,
ONT.F3,2697923999,7067797988,38.17205873,986 cMAG,ONT,original,ONT_original,
ONT.F4,975100999,2575524992,37.86028099,986 cMAG,ONT,original,ONT_original,
ONT.F5,8899000,19750000,45.05822785,986 cMAG,ONT,original,ONT_original,
ONT.F6,11994316999,31197383993,38.44654732,986 cMAG,ONT,original,ONT_original,
ONT.G1,347795999,876247986,39.69150338,986 cMAG,ONT,original,ONT_original,
ONT.G2,1739494999,4462685993,38.97865549,986 cMAG,ONT,original,ONT_original,
ONT.G3,2842592000,7465297987,38.07740836,986 cMAG,ONT,original,ONT_original,
ONT.G4,6917315000,17230779986,40.14510664,986 cMAG,ONT,original,ONT_original,
ONT.G5,5017448999,11874879982,42.25262913,986 cMAG,ONT,original,ONT_original,
ONT.G6,3179596000,7302041985,43.54392931,986 cMAG,ONT,original,ONT_original,
ONT.H1,492848000,1238997991,39.77794989,986 cMAG,ONT,original,ONT_original,
ONT.H2,987124000,2714075985,36.37053662,986 cMAG,ONT,original,ONT_original,
ONT.H3,347724999,928650986,37.44409948,986 cMAG,ONT,original,ONT_original,
ONT.H4,200239000,528691999,37.87441466,986 cMAG,ONT,original,ONT_original,
ONT.H5,6230844999,15372134982,40.53337423,986 cMAG,ONT,original,ONT_original,
ONT.H6,23132723000,52657760946,43.93032021,986 cMAG,ONT,original,ONT_original,
HYBRID.A1,1040877999,5619216979,18.52354168,986 cMAG,hybrid,original,hybrid_original,
HYBRID.A2,814035000,4413196989,18.44547166,986 cMAG,hybrid,original,hybrid_original,
HYBRID.A3,929590999,14837597988,6.265104364,986 cMAG,hybrid,original,hybrid_original,
HYBRID.A4,1703609999,11136809967,15.29710935,986 cMAG,hybrid,original,hybrid_original,
HYBRID.A5,1151902999,7047014957,16.34597068,986 cMAG,hybrid,original,hybrid_original,
HYBRID.A6,10926927000,57131857930,19.1258037,986 cMAG,hybrid,original,hybrid_original,
HYBRID.B1,5641179000,37175923961,15.17428055,986 cMAG,hybrid,original,hybrid_original,
HYBRID.B2,273596000,1108814989,24.67463037,986 cMAG,hybrid,original,hybrid_original,
HYBRID.B3,1529920000,12002217947,12.74697732,986 cMAG,hybrid,original,hybrid_original,
HYBRID.B4,4301469000,28169481952,15.26996133,986 cMAG,hybrid,original,hybrid_original,
HYBRID.B5,2571711000,17458107991,14.73075434,986 cMAG,hybrid,original,hybrid_original,
HYBRID.B6,6394275000,25618625934,24.95947681,986 cMAG,hybrid,original,hybrid_original,
HYBRID.C1,1580818999,11938606980,13.24123494,986 cMAG,hybrid,original,hybrid_original,
HYBRID.C2,1068442000,5758415981,18.55444281,986 cMAG,hybrid,original,hybrid_original,
HYBRID.C3,282779000,1660351990,17.03126817,986 cMAG,hybrid,original,hybrid_original,
HYBRID.C4,4556448000,25347146946,17.976177,986 cMAG,hybrid,original,hybrid_original,
HYBRID.C5,1301048000,5591875935,23.26675368,986 cMAG,hybrid,original,hybrid_original,
HYBRID.C6,285830999,722323978,39.5710246,986 cMAG,hybrid,original,hybrid_original,
HYBRID.D1,1191155999,9325846993,12.77263073,986 cMAG,hybrid,original,hybrid_original,
HYBRID.D2,1386395000,13034974986,10.63596211,986 cMAG,hybrid,original,hybrid_original,
HYBRID.D3,2028020999,20805051978,9.747733393,986 cMAG,hybrid,original,hybrid_original,
HYBRID.D4,1680872999,15984191990,10.51584591,986 cMAG,hybrid,original,hybrid_original,
HYBRID.D5,9570351000,68231107990,14.02637489,986 cMAG,hybrid,original,hybrid_original,
HYBRID.E1,435472999,1695586964,25.68272865,986 cMAG,hybrid,original,hybrid_original,
HYBRID.E2,741402999,2838824960,26.11654503,986 cMAG,hybrid,original,hybrid_original,
HYBRID.E3,1595355999,9453070961,16.87658969,986 cMAG,hybrid,original,hybrid_original,
HYBRID.E4,7957791000,25979791886,30.63069572,986 cMAG,hybrid,original,hybrid_original,
HYBRID.E5,3359872000,26206986956,12.82051998,986 cMAG,hybrid,original,hybrid_original,
HYBRID.E6,3458333000,20711244963,16.69785185,986 cMAG,hybrid,original,hybrid_original,
HYBRID.F1,508940000,5401367989,9.422427819,986 cMAG,hybrid,original,hybrid_original,
HYBRID.F2,1921187999,8467540995,22.68885383,986 cMAG,hybrid,original,hybrid_original,
HYBRID.F3,751096000,5804453990,12.93999403,986 cMAG,hybrid,original,hybrid_original,
HYBRID.F4,1003064000,15441773996,6.495782157,986 cMAG,hybrid,original,hybrid_original,
HYBRID.F5,343979999,5302619986,6.486981905,986 cMAG,hybrid,original,hybrid_original,
HYBRID.F6,1377808999,7782471993,17.70400202,986 cMAG,hybrid,original,hybrid_original,
HYBRID.G1,563145000,8903356994,6.325086149,986 cMAG,hybrid,original,hybrid_original,
HYBRID.G2,1008412000,9260266988,10.88966443,986 cMAG,hybrid,original,hybrid_original,
HYBRID.G3,1113632000,16518856993,6.741580247,986 cMAG,hybrid,original,hybrid_original,
HYBRID.G4,4315423000,44153424960,9.773699331,986 cMAG,hybrid,original,hybrid_original,
HYBRID.G5,2659529999,15859046984,16.76979709,986 cMAG,hybrid,original,hybrid_original,
HYBRID.G6,731210000,2708732976,26.99453975,986 cMAG,hybrid,original,hybrid_original,
HYBRID.H1,892586999,12298392987,7.257753106,986 cMAG,hybrid,original,hybrid_original,
HYBRID.H2,439580999,3994930994,11.00346914,986 cMAG,hybrid,original,hybrid_original,
HYBRID.H3,159272999,1070056996,14.88453415,986 cMAG,hybrid,original,hybrid_original,
HYBRID.H4,430681999,5676104985,7.587632719,986 cMAG,hybrid,original,hybrid_original,
HYBRID.H5,1359875999,5037695980,26.99400687,986 cMAG,hybrid,original,hybrid_original,
HYBRID.H6,9322016000,54272787955,17.17622468,986 cMAG,hybrid,original,hybrid_original,
PB.A1,464184999,3434309992,13.51610659,986 cMAG,PB,original,PB_original,
PB.A2,186710999,1708791994,10.92649074,986 cMAG,PB,original,PB_original,
PB.A3,817975999,14252967976,5.738987139,986 cMAG,PB,original,PB_original,
PB.A4,1375786999,9872991972,13.93485382,986 cMAG,PB,original,PB_original,
PB.A5,948504000,6316167971,15.01708005,986 cMAG,PB,original,PB_original,
PB.A6,5301713999,36257857982,14.62224824,986 cMAG,PB,original,PB_original,
PB.B1,2524473999,25294624962,9.98027843,986 cMAG,PB,original,PB_original,
PB.B2,27803999,163248999,17.03165053,986 cMAG,PB,original,PB_original,
PB.B3,1247666000,10902595952,11.44375161,986 cMAG,PB,original,PB_original,
PB.B4,4146999000,27549186958,15.05307219,986 cMAG,PB,original,PB_original,
PB.B5,2540365000,17252425987,14.72468279,986 cMAG,PB,original,PB_original,
PB.B6,962259000,6483425951,14.84182911,986 cMAG,PB,original,PB_original,
PB.C1,872107000,8927626996,9.768631691,986 cMAG,PB,original,PB_original,
PB.C2,201305999,2013957994,9.995541099,986 cMAG,PB,original,PB_original,
PB.C3,75044000,835800995,8.97869235,986 cMAG,PB,original,PB_original,
PB.C4,3569602000,21576192932,16.54416982,986 cMAG,PB,original,PB_original,
PB.C5,1221183999,5400918961,22.61067066,986 cMAG,PB,original,PB_original,
PB.C6,46764000,143276998,32.6388748,986 cMAG,PB,original,PB_original,
PB.D1,779193000,7480594996,10.41619016,986 cMAG,PB,original,PB_original,
PB.D2,518226000,9109413997,5.688906006,986 cMAG,PB,original,PB_original,
PB.D3,1729141000,19561021982,8.839727298,986 cMAG,PB,original,PB_original,
PB.D4,1100185000,13549147988,8.11995707,986 cMAG,PB,original,PB_original,
PB.D5,4717350999,48265656936,9.773721728,986 cMAG,PB,original,PB_original,
PB.E1,144154000,740103982,19.47753336,986 cMAG,PB,original,PB_original,
PB.E2,289414000,1396620965,20.72244419,986 cMAG,PB,original,PB_original,
PB.E3,1062441999,7528015961,14.1131741,986 cMAG,PB,original,PB_original,
PB.E4,2997712999,12712969889,23.5799583,986 cMAG,PB,original,PB_original,
PB.E5,2345599999,22022919947,10.65072209,986 cMAG,PB,original,PB_original,
PB.E6,1161318999,11773435958,9.863891927,986 cMAG,PB,original,PB_original,
PB.F1,475538999,5219423984,9.110947883,986 cMAG,PB,original,PB_original,
PB.F2,116525999,1085422999,10.73553804,986 cMAG,PB,original,PB_original,
PB.F3,271891000,3734991995,7.279560448,986 cMAG,PB,original,PB_original,
PB.F4,877235999,14809811995,5.923343249,986 cMAG,PB,original,PB_original,
PB.F5,342972999,5297870989,6.473789183,986 cMAG,PB,original,PB_original,
PB.F6,82242000,1524348997,5.395221184,986 cMAG,PB,original,PB_original,
PB.G1,506396999,8708768990,5.814794256,986 cMAG,PB,original,PB_original,
PB.G2,811827000,8407150992,9.656386578,986 cMAG,PB,original,PB_original,
PB.G3,736608000,14886785984,4.948066028,986 cMAG,PB,original,PB_original,
PB.G4,3421613000,40525059962,8.443202806,986 cMAG,PB,original,PB_original,
PB.G5,1775555000,12766115957,13.90834147,986 cMAG,PB,original,PB_original,
PB.G6,172814000,943283986,18.32046367,986 cMAG,PB,original,PB_original,
PB.H1,841524000,12020401979,7.00079749,986 cMAG,PB,original,PB_original,
PB.H2,285360000,3297766989,8.653128039,986 cMAG,PB,original,PB_original,
PB.H3,90067000,774781994,11.62481843,986 cMAG,PB,original,PB_original,
PB.H4,410719000,5556198988,7.392085865,986 cMAG,PB,original,PB_original,
PB.H5,236589999,988482992,23.93465552,986 cMAG,PB,original,PB_original,
PB.H6,6180859000,43644183955,14.1619305,986 cMAG,PB,original,PB_original,
